id_ville;code_commune_INSEE;code_postal;latitude;longitude;nom_commune;code_departement;nom_departement
78,1074,01320,46.0076491739,5.16936568000,Chalamont,1,Ain
79,1075,01480,46.0340545373,4.79853838574,Chaleins,1,Ain
80,1076,01230,45.9533367734,5.53682505273,Chaley,1,Ain
81,1077,01450,46.1221539654,5.45755377201,Challes-la-Montagne,1,Ain
82,1078,01630,46.1768358327,5.97115092939,Challex,1,Ain
83,1079,01260,45.9316447397,5.69321890072,Champagne-en-Valromey,1,Ain
84,1079,01260,45.9316447397,5.69321890072,Champagne-en-Valromey,1,Ain
85,1079,01260,45.9316447397,5.69321890072,Champagne-en-Valromey,1,Ain
86,1080,01110,46.0198844188,5.60008759722,Champdor-Corcelles,1,Ain
87,1080,01110,46.0198844188,5.60008759722,Champdor-Corcelles,1,Ain
88,1081,01410,46.2203657680,5.82233573131,Champfromier,1,Ain
89,1082,01420,46.0056952990,5.76893393185,Chanay,1,Ain
90,1083,01990,46.0934984191,4.85473364691,Chaneins,1,Ain
91,1084,01400,46.1861812234,5.02807719246,Chanoz-Châtenay,1,Ain
92,1085,01240,46.0744536905,5.02162055898,La Chapelle-du-Châtelard,1,Ain
93,1087,01130,46.1856344066,5.68118960840,Charix,1,Ain
94,1088,01800,45.8736786869,5.22110325630,Charnoz-sur-Ain,1,Ain
95,1089,01500,45.9730390239,5.30754273532,Château-Gaillard,1,Ain
96,1090,01320,46.0259402155,5.20485903950,Châtenay,1,Ain
97,1091,01200,46.1293337743,5.77017602100,Châtillon-en-Michaille,1,Ain
98,1091,01200,46.1293337743,5.77017602100,Châtillon-en-Michaille,1,Ain
99,1091,01200,46.1293337743,5.77017602100,Châtillon-en-Michaille,1,Ain
100,1092,01320,45.9748017433,5.24160277250,Châtillon-la-Palud,1,Ain
101,1093,01400,46.1232390685,4.95810003714,Châtillon-sur-Chalaronne,1,Ain
102,1094,01190,46.4379785193,5.00693749662,Chavannes-sur-Reyssouze,1,Ain
103,1095,01250,46.2750157946,5.41649423093,Nivigne et Suran,1,Ain
104,1096,01660,46.1991513767,5.05640692580,Chaveyriat,1,Ain
105,1097,01510,45.8824049535,5.72499814516,Chavornay,1,Ain
106,1098,01300,45.7925770617,5.68477063188,Chazey-Bons,1,Ain
107,1099,01150,45.8929448968,5.25528498524,Chazey-sur-Ain,1,Ain
108,1100,01510,45.8227204334,5.60500239690,Cheignieu-la-Balme,1,Ain
109,1101,01430,46.1103512578,5.58116056005,Chevillard,1,Ain
110,1102,01190,46.3824925500,4.96288275972,Chevroux,1,Ain
111,1103,01170,46.2831529350,6.04707941462,Chevry,1,Ain
112,1104,01200,46.2225733730,5.87248105275,Chézery-Forens,1,Ain
113,1104,01410,46.2225733730,5.87248105275,Chézery-Forens,1,Ain
114,1105,01390,45.9224674540,4.88633786877,Civrieux,1,Ain
115,1106,01250,46.2003848172,5.45082526739,Cize,1,Ain
116,1107,01230,45.9021466230,5.43272695486,Cleyzieu,1,Ain
117,1108,01270,46.3866637865,5.33082270140,Coligny,1,Ain
118,1109,01550,46.1419227898,5.90040256654,Collonges,1,Ain
119,1110,01300,45.7361469025,5.62670101041,Colomieu,1,Ain
120,1111,01230,45.8834810846,5.47541328981,Conand,1,Ain
121,1112,01430,46.1058311610,5.55568206762,Condamine,1,Ain
122,1113,01400,46.1538469834,5.08437171701,Condeissiat,1,Ain
123,1114,01200,46.1543700156,5.83319395258,Confort,1,Ain
124,1115,01310,46.2703041750,5.05775217893,Confrançon,1,Ain
125,1116,01300,45.8009403071,5.62087768159,Contrevoz,1,Ain
126,1117,01300,45.7253102173,5.60442351043,Conzieu,1,Ain
127,1118,01420,45.9659473187,5.78961970355,Corbonod,1,Ain
128,1121,01110,46.0336885573,5.49635755029,Corlier,1,Ain
129,1122,01110,45.9442772826,5.60860828487,Cormaranche-en-Bugey,1,Ain
130,1123,01290,46.2403530179,4.82765695930,Cormoranche-sur-Saône,1,Ain
131,1124,01560,46.4336632942,5.22181275755,Cormoz,1,Ain
132,1125,01250,46.2505107235,5.47152467919,Corveissiat,1,Ain
133,1127,01370,46.3267864521,5.35558241812,Courmangoux,1,Ain
134,1128,01560,46.4570082032,5.11128546723,Courtes,1,Ain
135,1129,01320,45.9663793103,5.19490390871,Crans,1,Ain
136,1130,01340,46.3130831891,5.17796707174,Cras-sur-Reyssouze,1,Ain
137,1133,01350,45.7826434885,5.76546256637,Cressin-Rochefort,1,Ain
138,1134,01290,46.2830723360,4.87747971182,Crottet,1,Ain
139,1134,01750,46.2830723360,4.87747971182,Crottet,1,Ain
140,1135,01170,46.2915659686,5.99510417092,Crozet,1,Ain
141,1136,01290,46.2220588715,4.87521935130,Cruzilles-lès-Mépillat,1,Ain
142,1138,01350,45.8559966843,5.78398308932,Culoz,1,Ain
143,1139,01560,46.4885456881,5.16344336837,Curciat-Dongalon,1,Ain
144,1140,01310,46.2731503820,5.10208962670,Curtafond,1,Ain
145,1141,01300,45.8200002803,5.67655548960,Cuzieu,1,Ain
146,1142,01120,45.8531616918,5.07289166803,Dagneux,1,Ain
147,1143,01220,46.3756333495,6.11586476110,Divonne-les-Bains,1,Ain
148,1144,01380,46.3362776200,4.99863894000,Dommartin,1,Ain
149,1145,01240,46.0667883703,5.21665199666,Dompierre-sur-Veyle,1,Ain
150,1146,01400,46.1415406621,4.90141714714,Dompierre-sur-Chalaronne,1,Ain
151,1147,01270,46.4244066427,5.29313479651,Domsure,1,Ain
152,1148,01590,46.3133221173,5.64146584117,Dortan,1,Ain
153,1149,01500,45.9842973920,5.37106901673,Douvres,1,Ain
154,1150,01250,46.2196603059,5.36799994918,Drom,1,Ain
155,1151,01160,46.0675795440,5.29361666429,Druillat,1,Ain
156,1152,01130,46.2271364137,5.73330448395,Échallon,1,Ain
157,1153,01170,46.3160845207,6.01926187996,Échenevex,1,Ain
158,1154,01340,46.3380891758,5.19286414645,Étrez,1,Ain
159,1155,01230,45.9651475370,5.50283599885,Évosges,1,Ain
160,1156,01800,45.9104942091,5.12492585590,Faramans,1,Ain
161,1157,01480,46.0209979740,4.76200808980,Fareins,1,Ain
162,1158,01550,46.1662304550,5.90019477201,Farges,1,Ain
163,1159,01570,46.3365833672,4.88507050971,Feillens,1,Ain
164,1160,01210,46.2519789243,6.10826403805,Ferney-Voltaire,1,Ain
165,1162,01350,45.8113298005,5.74459048839,Flaxieu,1,Ain
166,1163,01340,46.3784759782,5.18483641417,Foissiat,1,Ain
167,1165,01090,46.0735946256,4.81293575559,Francheleins,1,Ain
168,1165,01090,46.0735946256,4.81293575559,Francheleins,1,Ain
169,1165,01090,46.0735946256,4.81293575559,Francheleins,1,Ain
170,1166,01480,45.9939065077,4.78033196905,Frans,1,Ain
171,1167,01140,46.2136224825,4.82843188743,Garnerans,1,Ain
172,1169,01090,46.1201611728,4.79288195016,Genouilleux,1,Ain
173,1170,01460,46.1896733539,5.55139781353,Béard-Géovreissiat,1,Ain
174,1171,01100,46.2508621615,5.61271973915,Géovreisset,1,Ain
175,1172,01250,46.3054983344,5.45012798616,Germagnat,1,Ain
176,1173,01170,46.3471891747,6.04650555568,Gex,1,Ain
177,1174,01130,46.2227121191,5.78049809256,Giron,1,Ain
178,1175,01190,46.4149434370,4.95120595427,Gorrevod,1,Ain
179,1177,01250,46.2073879370,5.43318666027,Grand-Corent,1,Ain
180,1179,01290,46.2633634407,4.84621318847,Grièges,1,Ain
181,1180,01220,46.3318810665,6.11366767978,Grilly,1,Ain
182,1181,01100,46.2260039429,5.61095413441,Groissiat,1,Ain
183,1183,01090,46.1066246740,4.78159420118,Guéreins,1,Ain
184,1184,01250,46.1611241927,5.42944457639,Hautecourt-Romanèche,1,Ain
185,1184,01250,46.1611241927,5.42944457639,Hautecourt-Romanèche,1,Ain
186,1185,01110,45.9696520061,5.57627261783,Hauteville-Lompnes,1,Ain
187,1186,01110,45.9061631889,5.54077986031,Hostiaz,1,Ain
188,1187,01260,46.0317412192,5.70267027388,Haut Valromey,1,Ain
189,1187,01260,46.0317412192,5.70267027388,Haut Valromey,1,Ain
190,1187,01260,46.0317412192,5.70267027388,Haut Valromey,1,Ain
191,1187,01260,46.0317412192,5.70267027388,Haut Valromey,1,Ain
192,1188,01140,46.1866986838,4.88840344003,Illiat,1,Ain
193,1189,01200,46.0497734524,5.75991363273,Injoux-Génissiat,1,Ain
194,1189,01200,46.0497734524,5.75991363273,Injoux-Génissiat,1,Ain
195,1190,01680,45.7919647191,5.57389398559,Innimond,1,Ain
196,1191,01430,46.0381623415,5.52447901164,Izenave,1,Ain
197,1192,01580,46.2179780137,5.56258251719,Izernore,1,Ain
198,1193,01300,45.6557496407,5.63909140794,Izieu,1,Ain
199,1194,01480,45.9777239103,4.75984637871,Jassans-Riottier,1,Ain
200,1195,01250,46.2150037064,5.31215372338,Jasseron,1,Ain
201,1196,01340,46.3660828991,5.11429701617,Jayat,1,Ain
202,1197,01250,46.1464982407,5.33452833151,Journans,1,Ain
203,1198,01800,45.9499899849,5.10261326872,Joyeux,1,Ain
204,1199,01640,46.0497041467,5.41094771899,Jujurieux,1,Ain
205,1200,01450,46.0932491295,5.49438685213,Labalme,1,Ain
206,1202,01150,45.8917015798,5.32917518895,Lagnieu,1,Ain
207,1203,01290,46.2469919709,4.89933490972,Laiz,1,Ain
208,1204,01130,46.1479592076,5.71829194244,Le Poizat-Lalleyriat,1,Ain
209,1204,01130,46.1479592076,5.71829194244,Le Poizat-Lalleyriat,1,Ain
210,1205,01200,46.1323202721,5.84050985141,Lancrans,1,Ain
211,1206,01430,46.0544405897,5.54127421165,Lantenay,1,Ain
212,1207,01330,45.9859131165,4.98196682865,Lapeyrouse,1,Ain
213,1208,01350,45.8108837933,5.77267317838,Lavours,1,Ain
214,1209,01200,46.1086518044,5.87649017888,Léaz,1,Ain
215,1210,01410,46.2855010936,5.92927713771,Lélex,1,Ain
216,1211,01240,46.1160216305,5.20200684747,Lent,1,Ain
217,1212,01560,46.4114892731,5.15107164478,Lescheroux,1,Ain
218,1213,01150,45.9269989549,5.29476572350,Leyment,1,Ain
219,1214,01450,46.1624187428,5.47633297491,Leyssard,1,Ain
220,1215,01420,46.0238143134,5.76236736492,Lhôpital,1,Ain
221,1216,01680,45.7444141403,5.53602066955,Lhuis,1,Ain
222,1218,01260,45.9302479879,5.74131268360,Lochieu,1,Ain
223,1219,01680,45.8105943351,5.52320457866,Lompnas,1,Ain
224,1221,01260,45.9690865613,5.65968816497,Lompnieu,1,Ain
225,1224,01360,45.7921564114,5.21770971647,Loyettes,1,Ain
226,1225,01090,46.0617300340,4.78075207026,Lurcy,1,Ain
227,1227,01300,45.7754050255,5.71540945601,Magnieu,1,Ain
228,1228,01430,46.1201642836,5.52854394238,Maillat,1,Ain
229,1229,01340,46.3295545661,5.14386299599,Malafretaz,1,Ain
230,1230,01560,46.4302754511,5.10675899732,Mantenay-Montlin,1,Ain
231,1231,01570,46.3643830585,4.90242777155,Manziat,1,Ain
232,1232,01851,46.3434312497,5.24374534963,Marboz,1,Ain
233,1233,01680,45.7738495266,5.54985181107,Marchamp,1,Ain
234,1234,01300,45.8010384947,5.71570352924,Marignieu,1,Ain
235,1235,01240,46.0549073186,5.07411508160,Marlieux,1,Ain
236,1236,01340,46.3409117711,5.06434294764,Marsonnas,1,Ain
237,1237,01100,46.2030768095,5.61384033805,Martignat,1,Ain
238,1238,01600,45.9094016817,4.82779660051,Massieux,1,Ain
239,1239,01300,45.7571503942,5.76205358230,Massignieu-de-Rives,1,Ain
240,1240,01580,46.2565319445,5.53958933702,Matafelon-Granges,1,Ain
241,1240,01580,46.2565319445,5.53958933702,Matafelon-Granges,1,Ain
242,1241,01370,46.2449976270,5.33594738489,Meillonnas,1,Ain
243,1242,01450,46.0648564341,5.44210660051,Mérignat,1,Ain
244,1243,01480,46.0472670758,4.75935643933,Messimy-sur-Saône,1,Ain
245,1244,01800,45.9060530318,5.20404833653,Meximieux,1,Ain
246,1245,01250,46.1427060662,5.37801096460,Bohas-Meyriat-Rignat,1,Ain
247,1245,01250,46.1427060662,5.37801096460,Bohas-Meyriat-Rignat,1,Ain
248,1245,01250,46.1427060662,5.37801096460,Bohas-Meyriat-Rignat,1,Ain
249,1246,01660,46.2423102101,5.04725416984,Mézériat,1,Ain
250,1247,01170,46.3622451724,6.00902631941,Mijoux,1,Ain
251,1247,01410,46.3622451724,6.00902631941,Mijoux,1,Ain
252,1248,01390,45.8955939299,4.92416967439,Mionnay,1,Ain
253,1249,01700,45.8442099203,4.94106746787,Miribel,1,Ain
254,1249,01700,45.8442099203,4.94106746787,Miribel,1,Ain
255,1249,01700,45.8442099203,4.94106746787,Miribel,1,Ain
256,1250,01600,45.9762325343,4.81028471711,Misérieux,1,Ain
257,1252,01140,46.1446696076,4.82011070200,Mogneneins,1,Ain
258,1254,01250,46.1686969123,5.27962107938,Montagnat,1,Ain
259,1255,01470,45.7994490190,5.46428608859,Montagnieu,1,Ain
260,1257,01200,46.1732529300,5.79006091307,Montanges,1,Ain
261,1258,01090,46.0962893261,4.80453564172,Montceaux,1,Ain
262,1259,01310,46.2193332270,5.11149132074,Montcet,1,Ain
263,1260,01800,45.9287482486,5.07092815964,Le Montellier,1,Ain
264,1261,01390,45.9622791838,4.94555984534,Monthieux,1,Ain
265,1262,01120,45.8909006209,5.01987566185,Montluel,1,Ain
266,1262,01120,45.8909006209,5.01987566185,Montluel,1,Ain
267,1262,01120,45.8909006209,5.01987566185,Montluel,1,Ain
268,1263,01090,46.0849573236,4.76085794860,Montmerle-sur-Saône,1,Ain
269,1264,01310,46.1867200301,5.11706011755,Montracol,1,Ain
270,1265,01460,46.1795688194,5.59510550127,Montréal-la-Cluse,1,Ain
271,1266,01340,46.3252811442,5.11295966315,Montrevel-en-Bresse,1,Ain
272,1267,01460,46.1830720992,5.51435812316,Nurieux-Volognat,1,Ain
273,1267,01460,46.1830720992,5.51435812316,Nurieux-Volognat,1,Ain
274,1268,01300,45.6420014274,5.66039684889,Murs-et-Gélignieux,1,Ain
275,1269,01130,46.1537845403,5.61352793799,Nantua,1,Ain
276,1269,01460,46.1537845403,5.61352793799,Nantua,1,Ain
277,1272,01400,46.1567753049,5.00942432434,Neuville-les-Dames,1,Ain
278,1273,01160,46.0909654813,5.37349784691,Neuville-sur-Ain,1,Ain
279,1274,01130,46.1342937114,5.63714517869,Les Neyrolles,1,Ain
280,1275,01700,45.8184192468,4.93090456850,Neyron,1,Ain
281,1276,01120,45.8222941077,5.05949629195,Niévroz,1,Ain
282,1277,01230,45.9999448244,5.45847815374,Nivollet-Montgriffon,1,Ain
283,1279,01230,45.9651165469,5.47146617499,Oncieu,1,Ain
284,1280,01510,45.8339690378,5.53957942960,Ordonnaz,1,Ain
285,1281,01210,46.2774557513,6.09454723599,Ornex,1,Ain
286,1282,01430,46.0677966360,5.55697547429,Outriaz,1,Ain
287,1283,01100,46.2605435859,5.65344320923,Oyonnax,1,Ain
288,1283,01100,46.2605435859,5.65344320923,Oyonnax,1,Ain
289,1283,01100,46.2605435859,5.65344320923,Oyonnax,1,Ain
290,1284,01190,46.3867168877,4.91805840196,Ozan,1,Ain
291,1285,01600,45.9184267932,4.82747423402,Parcieux,1,Ain
292,1286,01300,45.7437340183,5.73800737134,Parves et Nattages,1,Ain
293,1286,01300,45.7437340183,5.73800737134,Parves et Nattages,1,Ain
294,1288,01630,46.1913554154,5.91968751164,Péron,1,Ain
295,1289,01960,46.1711903413,5.21802169564,Péronnas,1,Ain
296,1290,01800,45.8803945768,5.17955874977,Pérouges,1,Ain
297,1291,01540,46.2465065604,4.97464940331,Perrex,1,Ain
298,1293,01430,46.1498184067,5.50572312284,Peyriat,1,Ain
299,1294,01300,45.6762428663,5.67912809192,Peyrieu,1,Ain
300,1295,01140,46.1226331853,4.82243226719,Peyzieux-sur-Saône,1,Ain
301,1296,01270,46.3858012850,5.27417594024,Pirajoux,1,Ain
302,1297,01120,45.8928509581,5.08915465965,Pizay,1,Ain
303,1298,01130,46.1883038423,5.71763811249,Plagne,1,Ain
304,1299,01330,46.0230264227,5.08912046926,Le Plantay,1,Ain
305,1301,01310,46.2463108642,5.13794412439,Polliat,1,Ain
306,1302,01350,45.7965373468,5.74794515549,Pollieu,1,Ain
307,1303,01450,46.0895305860,5.41681266947,Poncin,1,Ain
308,1304,01160,46.0542077091,5.34703652618,Pont-d'Ain,1,Ain
309,1305,01190,46.4422864477,4.92862459427,Pont-de-Vaux,1,Ain
310,1306,01290,46.2637215091,4.88186068102,Pont-de-Veyle,1,Ain
311,1307,01460,46.1559631390,5.57615832883,Port,1,Ain
312,1308,01550,46.1450914685,5.95100479291,Pougny,1,Ain
313,1309,01250,46.3219301481,5.42318000482,Pouillat,1,Ain
314,1310,01300,45.6806263123,5.64396081449,Prémeyzel,1,Ain
315,1311,01110,45.8764571490,5.56475010385,Prémillieu,1,Ain
316,1313,01280,46.2582722800,6.07223251859,Prévessin-Moëns,1,Ain
317,1313,01280,46.2582722800,6.07223251859,Prévessin-Moëns,1,Ain
318,1314,01160,46.0197521486,5.28523353803,Priay,1,Ain
319,1316,01510,45.8176794806,5.64970405499,Pugieu,1,Ain
320,1317,01250,46.1905550894,5.35572056985,Ramasse,1,Ain
321,1318,01390,45.9673905154,4.86343025951,Rancé,1,Ain
322,1319,01990,46.0843657897,4.94176845356,Relevant,1,Ain
323,1320,01750,46.3077356023,4.87469382710,Replonges,1,Ain
324,1321,01250,46.1615355815,5.33543916388,Revonnas,1,Ain
325,1322,01600,45.9367652442,4.82840395968,Reyrieux,1,Ain
326,1323,01190,46.4285569061,4.91285056272,Reyssouze,1,Ain
327,1325,01800,45.9518762734,5.16936671105,Rignieux-le-Franc,1,Ain
328,1328,01400,46.1237520756,5.02171311760,Romans,1,Ain
329,1329,01510,45.8363854589,5.59926863007,Rossillon,1,Ain
330,1330,01260,46.0037108867,5.65322391497,Ruffieu,1,Ain
331,1331,01450,46.0983335519,5.45573839846,Saint-Alban,1,Ain
332,1332,01380,46.2985415680,4.91411565769,Saint-André-de-Bâgé,1,Ain
333,1333,01390,45.9270019540,4.95373324492,Saint-André-de-Corcy,1,Ain
334,1334,01290,46.2140960915,4.91291358797,Saint-André-d'Huiriat,1,Ain
335,1335,01240,46.1131399612,5.08023768950,Saint-André-le-Bouchoux,1,Ain
336,1336,01960,46.1492410532,5.14175200148,Saint-André-sur-Vieux-Jonc,1,Ain
337,1337,01190,46.4519173207,4.95309825903,Saint-Bénigne,1,Ain
338,1338,01300,45.6891842277,5.58439725610,Groslée-Saint-Benoit,1,Ain
339,1338,01680,45.6891842277,5.58439725610,Groslée-Saint-Benoit,1,Ain
340,1339,01600,45.9493830581,4.74276628471,Saint-Bernard,1,Ain
341,1341,01300,45.7825741014,5.73265314610,Saint-Champ,1,Ain
342,1342,01120,45.8955224770,5.04935536228,Sainte-Croix,1,Ain
343,1343,01380,46.2754005606,4.96757105158,Saint-Cyr-sur-Menthon,1,Ain
344,1344,01000,46.2111998453,5.18462806771,Saint-Denis-lès-Bourg,1,Ain
345,1345,01500,45.9488551151,5.32367701698,Saint-Denis-en-Bugey,1,Ain
346,1346,01340,46.3069992095,5.05820697692,Saint-Didier-d'Aussiat,1,Ain
347,1347,01600,45.9564926067,4.77766764875,Saint-Didier-de-Formans,1,Ain
348,1348,01140,46.1840408682,4.81645666173,Saint-Didier-sur-Chalaronne,1,Ain
349,1349,01800,45.9322494861,5.15187041178,Saint-Éloi,1,Ain
350,1350,01370,46.2749447261,5.28428557632,Saint-Étienne-du-Bois,1,Ain
351,1351,01140,46.1468059584,4.86696454244,Saint-Étienne-sur-Chalaronne,1,Ain
352,1352,01190,46.4030398952,5.00605581573,Saint-Étienne-sur-Reyssouze,1,Ain
353,1353,01600,45.9669798317,4.79478189169,Sainte-Euphémie,1,Ain
354,1354,01630,46.2545393330,6.03629073450,Saint-Genis-Pouilly,1,Ain
355,1355,01380,46.2815955593,5.01311826405,Saint-Genis-sur-Menthon,1,Ain
356,1356,01400,46.1037951263,5.03001967494,Saint-Georges-sur-Renon,1,Ain
357,1357,01130,46.1821955394,5.74672259773,Saint-Germain-de-Joux,1,Ain
358,1358,01300,45.7709749249,5.61753440834,Saint-Germain-les-Paroisses,1,Ain
359,1359,01240,46.0797285417,5.06090903982,Saint-Germain-sur-Renon,1,Ain
360,1360,01630,46.2178585727,5.94203093769,Saint-Jean-de-Gonville,1,Ain
361,1361,01800,45.8405002569,5.21167430462,Saint-Jean-de-Niost,1,Ain
362,1362,01390,45.9598424323,4.89936410681,Saint-Jean-de-Thurigneux,1,Ain
363,1363,01640,46.0291437714,5.38252835538,Saint-Jean-le-Vieux,1,Ain
364,1364,01560,46.3972479854,5.06297763777,Saint-Jean-sur-Reyssouze,1,Ain
365,1365,01290,46.2683632132,4.92198366998,Saint-Jean-sur-Veyle,1,Ain
366,1366,01150,45.8819723176,5.28452304614,Sainte-Julie,1,Ain
367,1367,01560,46.3997655501,5.10354296019,Saint-Julien-sur-Reyssouze,1,Ain
368,1368,01540,46.2014862081,4.95935634200,Saint-Julien-sur-Veyle,1,Ain
369,1369,01250,46.1929758576,5.28494181398,Saint-Just,1,Ain
370,1370,01750,46.3051486294,4.83949202669,Saint-Laurent-sur-Saône,1,Ain
371,1371,01390,45.9485803654,4.98966710170,Saint-Marcel,1,Ain
372,1372,01510,45.8482126740,5.67889099153,Saint-Martin-de-Bavel,1,Ain
373,1373,01430,46.1359837820,5.57106016428,Saint-Martin-du-Frêne,1,Ain
374,1374,01160,46.1061500835,5.32551470817,Saint-Martin-du-Mont,1,Ain
375,1375,01310,46.2914458740,5.12291715091,Saint-Martin-le-Châtel,1,Ain
376,1376,01700,45.8343709108,4.97726215174,Saint-Maurice-de-Beynost,1,Ain
377,1378,01800,45.8200191939,5.16980415584,Saint-Maurice-de-Gourdans,1,Ain
378,1379,01500,45.9527471237,5.27082764750,Saint-Maurice-de-Rémens,1,Ain
379,1380,01560,46.4528537121,5.17599065850,Saint-Nizier-le-Bouchoux,1,Ain
380,1381,01320,46.0528615610,5.14246131764,Saint-Nizier-le-Désert,1,Ain
381,1382,01330,46.0142006121,4.93624894982,Sainte-Olive,1,Ain
382,1383,01240,46.0956691617,5.12762470203,Saint-Paul-de-Varax,1,Ain
